time,ECG
19.372,-0.315
19.375,-0.210
19.378,-0.120
19.381,-0.080
19.383,-0.175
19.386,-0.340
19.389,-0.460
19.392,-0.500
19.394,-0.460
19.397,-0.315
19.400,-0.185
19.403,-0.125
19.406,-0.105
19.408,-0.105
19.411,-0.185
19.414,-0.320
19.417,-0.445
19.419,-0.550
19.422,-0.575
19.425,-0.475
19.428,-0.325
19.431,-0.265
19.433,-0.250
19.436,-0.295
19.439,-0.390
19.442,-0.525
19.444,-0.595
19.447,-0.480
19.450,-0.345
19.453,-0.350
19.456,-0.460
19.458,-0.500
19.461,-0.565
19.464,-0.670
19.467,-0.735
19.469,-0.755
19.472,-0.755
19.475,-0.690
19.478,-0.570
19.481,-0.520
19.483,-0.500
19.486,-0.460
19.489,-0.370
19.492,-0.355
19.494,-0.400
19.497,-0.470
19.500,-0.550
19.503,-0.655
19.506,-0.665
19.508,-0.535
19.511,-0.375
19.514,-0.280
19.517,-0.240
19.519,-0.230
19.522,-0.195
19.525,-0.150
19.528,-0.095
19.531,-0.045
19.533,-0.020
19.536,-0.030
19.539,-0.055
19.542,-0.085
19.544,-0.085
19.547,-0.035
19.550,0.025
19.553,0.035
19.556,0.015
19.558,-0.025
19.561,-0.035
19.564,0.000
19.567,0.040
19.569,0.055
19.572,0.060
19.575,0.035
19.578,0.000
19.581,-0.020
19.583,-0.040
19.586,-0.065
19.589,-0.075
19.592,-0.060
19.594,-0.075
19.597,-0.065
19.600,-0.065
19.603,-0.080
19.606,-0.105
19.608,-0.120
19.611,-0.130
19.614,-0.120
19.617,-0.080
19.619,-0.065
19.622,-0.075
19.625,-0.115
19.628,-0.145
19.631,-0.135
19.633,-0.120
19.636,-0.125
19.639,-0.150
19.642,-0.130
19.644,-0.105
19.647,-0.075
19.650,-0.100
19.653,-0.130
19.656,-0.155
19.658,-0.165
19.661,-0.160
19.664,-0.145
19.667,-0.110
19.669,-0.105
19.672,-0.120
19.675,-0.140
19.678,-0.155
19.681,-0.140
19.683,-0.130
19.686,-0.110
19.689,-0.110
19.692,-0.110
19.694,-0.120
19.697,-0.105
19.700,-0.085
19.703,-0.060
19.706,-0.050
19.708,-0.055
19.711,-0.060
19.714,-0.055
19.717,-0.050
19.719,-0.075
19.722,-0.090
19.725,-0.085
19.728,-0.080
19.731,-0.065
19.733,-0.070
19.736,-0.080
19.739,-0.075
19.742,-0.070
19.744,-0.080
19.747,-0.070
19.750,-0.045
19.753,-0.035
19.756,-0.040
19.758,-0.045
19.761,-0.035
19.764,0.005
19.767,0.030
19.769,0.065
19.772,0.080
19.775,0.095
19.778,0.130
19.781,0.140
19.783,0.135
19.786,0.135
19.789,0.125
19.792,0.100
19.794,0.085
19.797,0.080
19.800,0.090
19.803,0.095
19.806,0.085
19.808,0.040
19.811,-0.010
19.814,-0.035
19.817,-0.020
19.819,-0.040
19.822,-0.045
19.825,-0.065
19.828,-0.085
19.831,-0.085
19.833,-0.085
19.836,-0.080
19.839,-0.070
19.842,-0.080
19.844,-0.085
19.847,-0.080
19.850,-0.040
19.853,-0.040
19.856,-0.035
19.858,-0.065
19.861,-0.085
19.864,-0.075
19.867,-0.065
19.869,-0.040
19.872,-0.025
19.875,-0.030
19.878,-0.040
19.881,-0.045
19.883,-0.040
19.886,-0.025
19.889,-0.030
19.892,-0.005
19.894,0.055
19.897,0.185
19.900,0.365
19.903,0.595
19.906,0.890
19.908,1.210
19.911,1.505
19.914,1.765
19.917,1.850
19.919,1.680
19.922,1.270
19.925,0.765
19.928,0.315
19.931,0.070
19.933,0.005
19.936,0.010
19.939,0.010
19.942,-0.005
19.944,-0.015
19.947,0.015
19.950,0.035
19.953,0.010
19.956,-0.025
19.958,-0.070
19.961,-0.080
19.964,-0.090
19.967,-0.090
19.969,-0.080
19.972,-0.075
19.975,-0.100
19.978,-0.105
19.981,-0.090
19.983,-0.060
19.986,-0.070
19.989,-0.080
19.992,-0.135
19.994,-0.130
19.997,-0.110
20.000,-0.085
20.003,-0.095
20.006,-0.125
20.008,-0.150
20.011,-0.165
20.014,-0.135
20.017,-0.115
20.019,-0.105
20.022,-0.105
20.025,-0.115
20.028,-0.125
20.031,-0.125
20.033,-0.110
20.036,-0.090
20.039,-0.085
20.042,-0.105
20.044,-0.100
20.047,-0.065
20.050,-0.035
20.053,-0.020
20.056,-0.030
20.058,-0.055
20.061,-0.045
20.064,-0.040
20.067,0.000
20.069,0.025
20.072,0.030
20.075,0.030
20.078,0.035
20.081,0.030
20.083,0.035
20.086,0.070
20.089,0.075
20.092,0.075
20.094,0.115
20.097,0.160
20.100,0.215
20.103,0.240
20.106,0.240
20.108,0.235
20.111,0.240
20.114,0.285
20.117,0.320
20.119,0.375
20.122,0.390
20.125,0.410
20.128,0.420
20.131,0.450
20.133,0.460
20.136,0.470
20.139,0.460
20.142,0.415
20.144,0.385
20.147,0.385
20.150,0.340
20.153,0.305
20.156,0.265
20.158,0.215
20.161,0.180
20.164,0.135
20.167,0.110
20.169,0.100
20.172,0.045
20.175,0.000
20.178,-0.030
20.181,-0.050
20.183,-0.050
20.186,-0.060
20.189,-0.085
20.192,-0.095
20.194,-0.125
20.197,-0.125
20.200,-0.135
20.203,-0.150
20.206,-0.175
20.208,-0.190
20.211,-0.195
20.214,-0.175
20.217,-0.165
20.219,-0.155
20.222,-0.175
20.225,-0.200
20.228,-0.215
20.231,-0.240
20.233,-0.225
20.236,-0.220
20.239,-0.225
20.242,-0.245
20.244,-0.255
20.247,-0.275
20.250,-0.265
20.253,-0.300
20.256,-0.315
20.258,-0.360
20.261,-0.385
20.264,-0.400
20.267,-0.395
20.269,-0.390
20.272,-0.385
20.275,-0.420
20.278,-0.490
20.281,-0.520
20.283,-0.540
20.286,-0.550
20.289,-0.515
20.292,-0.400
20.294,-0.265
20.297,-0.220
20.300,-0.205
20.303,-0.110
20.306,-0.035
20.308,-0.060
20.311,-0.110
20.314,-0.100
20.317,-0.050
20.319,-0.015
20.322,0.005
20.325,0.035
20.328,0.055
20.331,0.025
20.333,-0.015
20.336,-0.070
20.339,-0.125
20.342,-0.155
20.344,-0.150
20.347,-0.120
20.350,-0.070
20.353,-0.075
20.356,-0.070
20.358,-0.095
20.361,-0.110
20.364,-0.110
20.367,-0.080
20.369,-0.080
20.372,-0.085
20.375,-0.090
20.378,-0.090
20.381,-0.070
20.383,-0.040
20.386,-0.035
20.389,-0.030
20.392,-0.015
20.394,0.045
20.397,0.170
20.400,0.375
20.403,0.655
20.406,0.930
20.408,1.185
20.411,1.440
20.414,1.660
20.417,1.745
20.419,1.570
20.422,1.190
20.425,0.745
20.428,0.375
20.431,0.130
20.433,0.025
20.436,0.015
20.439,0.030
20.442,0.050
20.444,0.045
20.447,0.040
20.450,0.075
20.453,0.075
20.456,0.085
20.458,0.065
20.461,0.040
20.464,0.010
20.467,-0.005
20.469,-0.035
20.472,-0.055
20.475,-0.095
20.478,-0.125
20.481,-0.130
20.483,-0.110
20.486,-0.095
20.489,-0.100
20.492,-0.110
20.494,-0.125
20.497,-0.120
20.500,-0.100
20.503,-0.090
20.506,-0.080
20.508,-0.085
20.511,-0.070
20.514,-0.045
20.517,0.015
20.519,0.070
20.522,0.095
20.525,0.110
20.528,0.090
20.531,0.075
20.533,0.070
20.536,0.045
20.539,0.010
20.542,-0.015
20.544,0.005
20.547,0.050
20.550,0.045
20.553,0.005
20.556,-0.035
20.558,-0.060
20.561,-0.040
20.564,-0.010
20.567,0.010
20.569,0.015
20.572,-0.005
20.575,-0.020
20.578,-0.030
20.581,-0.015
20.583,0.020
20.586,0.045
20.589,0.035
20.592,0.040
20.594,0.060
20.597,0.095
20.600,0.120
20.603,0.125
20.606,0.130
20.608,0.130
20.611,0.145
20.614,0.155
20.617,0.180
20.619,0.220
20.622,0.230
20.625,0.250
20.628,0.270
20.631,0.295
20.633,0.385
20.636,0.415
20.639,0.420
20.642,0.370
20.644,0.325
20.647,0.355
20.650,0.405
20.653,0.435
20.656,0.445
20.658,0.395
20.661,0.340
20.664,0.295
20.667,0.265
20.669,0.255
20.672,0.245
20.675,0.240
20.678,0.260
20.681,0.280
20.683,0.280
20.686,0.270
20.689,0.225
20.692,0.200
20.694,0.175
20.697,0.225
20.700,0.240
20.703,0.225
20.706,0.175
20.708,0.120
20.711,0.105
20.714,0.135
20.717,0.160
20.719,0.155
20.722,0.120
20.725,0.090
20.728,0.090
20.731,0.105
20.733,0.120
20.736,0.110
20.739,0.105
20.742,0.075
20.744,0.075
20.747,0.080
20.750,0.090
20.753,0.065
20.756,0.045
20.758,0.040
20.761,0.010
20.764,0.015
20.767,0.040
20.769,0.050
20.772,0.015
20.775,-0.030
20.778,-0.050
20.781,-0.025
20.783,-0.010
20.786,-0.025
20.789,-0.035
20.792,-0.045
20.794,-0.045
20.797,-0.040
20.800,0.005
20.803,0.020
20.806,0.005
20.808,-0.015
20.811,-0.030
20.814,-0.015
20.817,0.020
20.819,0.035
20.822,0.055
20.825,0.070
20.828,0.105
20.831,0.120
20.833,0.145
20.836,0.150
20.839,0.170
20.842,0.170
20.844,0.165
20.847,0.130
20.850,0.090
20.853,0.080
20.856,0.065
20.858,0.065
20.861,0.040
20.864,0.025
20.867,0.020
20.869,0.015
20.872,0.005
20.875,-0.005
20.878,-0.035
20.881,-0.055
20.883,-0.040
20.886,-0.015
20.889,0.005
20.892,0.025
20.894,0.045
20.897,0.090
20.900,0.140
20.903,0.220
20.906,0.260
20.908,0.275
20.911,0.315
20.914,0.375
20.917,0.490
20.919,0.565
20.922,0.600
20.925,0.620
20.928,0.670
20.931,0.745
20.933,0.855
20.936,0.900
20.939,0.930
20.942,0.980
20.944,1.070
20.947,1.250
20.950,1.480
20.953,1.720
20.956,1.865
20.958,1.975
20.961,1.990
20.964,2.050
20.967,2.100
20.969,2.050
20.972,1.820
20.975,1.410
20.978,0.965
20.981,0.600
20.983,0.335
20.986,0.180
20.989,0.080
20.992,-0.030
20.994,-0.140
20.997,-0.245
21.000,-0.305
21.003,-0.310
21.006,-0.310
21.008,-0.350
21.011,-0.380
21.014,-0.375
21.017,-0.375
21.019,-0.355
21.022,-0.380
21.025,-0.380
21.028,-0.430
21.031,-0.475
21.033,-0.490
21.036,-0.490
21.039,-0.485
21.042,-0.505
21.044,-0.510
21.047,-0.520
21.050,-0.510
21.053,-0.520
21.056,-0.535
21.058,-0.565
21.061,-0.570
21.064,-0.565
21.067,-0.565
21.069,-0.590
21.072,-0.630
21.075,-0.670
21.078,-0.685
21.081,-0.695
21.083,-0.680
21.086,-0.635
21.089,-0.655
21.092,-0.670
21.094,-0.685
21.097,-0.680
21.100,-0.695
21.103,-0.700
21.106,-0.685
21.108,-0.690
21.111,-0.710
21.114,-0.745
21.117,-0.770
21.119,-0.800
21.122,-0.810
21.125,-0.830
21.128,-0.835
21.131,-0.830
21.133,-0.775
21.136,-0.770
21.139,-0.775
21.142,-0.805
21.144,-0.795
21.147,-0.760
21.150,-0.725
21.153,-0.695
21.156,-0.680
21.158,-0.715
21.161,-0.735
21.164,-0.725
21.167,-0.720
21.169,-0.705
21.172,-0.685
21.175,-0.685
21.178,-0.675
21.181,-0.650
21.183,-0.620
21.186,-0.625
21.189,-0.625
21.192,-0.625
21.194,-0.625
21.197,-0.590
21.200,-0.540
21.203,-0.510
21.206,-0.505
21.208,-0.510
21.211,-0.495
21.214,-0.450
21.217,-0.430
21.219,-0.400
21.222,-0.370
21.225,-0.375
21.228,-0.375
21.231,-0.380
21.233,-0.350
21.236,-0.350
21.239,-0.380
21.242,-0.395
21.244,-0.400
21.247,-0.395
21.250,-0.375
21.253,-0.370
21.256,-0.380
21.258,-0.395
21.261,-0.415
21.264,-0.425
21.267,-0.425
21.269,-0.440
21.272,-0.455
21.275,-0.465
21.278,-0.465
21.281,-0.465
21.283,-0.445
21.286,-0.465
21.289,-0.485
21.292,-0.500
21.294,-0.525
21.297,-0.505
21.300,-0.490
21.303,-0.500
21.306,-0.515
21.308,-0.530
21.311,-0.520
21.314,-0.520
21.317,-0.515
21.319,-0.500
21.322,-0.490
21.325,-0.510
21.328,-0.515
21.331,-0.500
21.333,-0.470
21.336,-0.450
21.339,-0.445
21.342,-0.460
21.344,-0.465
21.347,-0.430
21.350,-0.400
21.353,-0.385
21.356,-0.380
21.358,-0.370
21.361,-0.360
21.364,-0.345
21.367,-0.320
21.369,-0.290
21.372,-0.280
21.375,-0.260
21.378,-0.245
21.381,-0.235
21.383,-0.220
21.386,-0.220
21.389,-0.220
21.392,-0.225
21.394,-0.210
21.397,-0.200
21.400,-0.190
21.403,-0.195
21.406,-0.230
21.408,-0.260
21.411,-0.285
21.414,-0.310
21.417,-0.305
21.419,-0.330
21.422,-0.365
21.425,-0.400
21.428,-0.420
21.431,-0.410
21.433,-0.415
21.436,-0.425
21.439,-0.465
21.442,-0.500
21.444,-0.525
21.447,-0.525
21.450,-0.535
21.453,-0.550
21.456,-0.570
21.458,-0.580
21.461,-0.575
21.464,-0.570
21.467,-0.565
21.469,-0.550
21.472,-0.550
21.475,-0.575
21.478,-0.585
21.481,-0.595
21.483,-0.590
21.486,-0.580
21.489,-0.595
21.492,-0.630
21.494,-0.685
21.497,-0.700
21.500,-0.685
21.503,-0.610
21.506,-0.505
21.508,-0.350
21.511,-0.165
21.514,0.075
21.517,0.315
21.519,0.530
21.522,0.735
21.525,0.910
21.528,1.020
21.531,0.960
21.533,0.710
21.536,0.340
21.539,-0.045
21.542,-0.350
21.544,-0.550
21.547,-0.595
21.550,-0.615
21.553,-0.635
21.556,-0.680
21.558,-0.725
21.561,-0.720
21.564,-0.680
21.567,-0.635
21.569,-0.625
21.572,-0.665
21.575,-0.690
21.578,-0.700
21.581,-0.705
21.583,-0.715
21.586,-0.730
21.589,-0.735
21.592,-0.760
21.594,-0.750
21.597,-0.720
21.600,-0.690
21.603,-0.680
21.606,-0.690
21.608,-0.700
21.611,-0.700
21.614,-0.660
21.617,-0.630
21.619,-0.620
21.622,-0.625
21.625,-0.640
21.628,-0.645
21.631,-0.625
21.633,-0.610
21.636,-0.590
21.639,-0.600
21.642,-0.600
21.644,-0.600
21.647,-0.585
21.650,-0.575
21.653,-0.565
21.656,-0.580
21.658,-0.570
21.661,-0.560
21.664,-0.545
21.667,-0.530
21.669,-0.520
21.672,-0.530
21.675,-0.555
21.678,-0.565
21.681,-0.545
21.683,-0.520
21.686,-0.505
21.689,-0.505
21.692,-0.505
21.694,-0.505
21.697,-0.490
21.700,-0.465
21.703,-0.465
21.706,-0.460
21.708,-0.470
21.711,-0.475
21.714,-0.445
21.717,-0.435
21.719,-0.435
21.722,-0.450
21.725,-0.470
21.728,-0.470
21.731,-0.465
21.733,-0.455
21.736,-0.435
21.739,-0.450
21.742,-0.465
21.744,-0.450
21.747,-0.410
21.750,-0.370
21.753,-0.345
21.756,-0.330
21.758,-0.355
21.761,-0.375
21.764,-0.355
21.767,-0.345
21.769,-0.320
21.772,-0.335
21.775,-0.350
21.778,-0.360
21.781,-0.350
21.783,-0.340
21.786,-0.345
21.789,-0.355
21.792,-0.380
21.794,-0.395
21.797,-0.415
21.800,-0.415
21.803,-0.415
21.806,-0.450
21.808,-0.470
21.811,-0.505
21.814,-0.520
21.817,-0.525
21.819,-0.530
21.822,-0.535
21.825,-0.575
21.828,-0.605
21.831,-0.595
21.833,-0.585
21.836,-0.585
21.839,-0.605
21.842,-0.620
21.844,-0.635
21.847,-0.630
21.850,-0.605
21.853,-0.600
21.856,-0.600
21.858,-0.625
21.861,-0.630
21.864,-0.645
21.867,-0.625
21.869,-0.615
21.872,-0.610
21.875,-0.630
21.878,-0.635
21.881,-0.630
21.883,-0.605
21.886,-0.595
21.889,-0.600
21.892,-0.620
21.894,-0.600
21.897,-0.600
21.900,-0.585
21.903,-0.575
21.906,-0.580
21.908,-0.585
21.911,-0.590
21.914,-0.585
21.917,-0.560
21.919,-0.530
21.922,-0.515
21.925,-0.505
21.928,-0.510
21.931,-0.505
21.933,-0.505
21.936,-0.475
21.939,-0.440
21.942,-0.435
21.944,-0.425
21.947,-0.425
21.950,-0.405
21.953,-0.405
21.956,-0.395
21.958,-0.405
21.961,-0.420
21.964,-0.435
21.967,-0.445
21.969,-0.440
21.972,-0.460
21.975,-0.500
21.978,-0.535
21.981,-0.545
21.983,-0.540
21.986,-0.550
21.989,-0.565
21.992,-0.600
21.994,-0.600
21.997,-0.600
22.000,-0.585
22.003,-0.585
22.006,-0.575
22.008,-0.610
22.011,-0.645
22.014,-0.655
22.017,-0.650
22.019,-0.625
22.022,-0.610
22.025,-0.635
22.028,-0.655
22.031,-0.655
22.033,-0.650
22.036,-0.645
22.039,-0.665
22.042,-0.675
22.044,-0.690
22.047,-0.710
22.050,-0.700
22.053,-0.700
22.056,-0.695
22.058,-0.720
22.061,-0.700
22.064,-0.615
22.067,-0.445
22.069,-0.255
22.072,-0.050
22.075,0.170
22.078,0.430
22.081,0.705
22.083,0.950
22.086,1.105
22.089,1.035
22.092,0.720
22.094,0.285
22.097,-0.145
22.100,-0.495
22.103,-0.695
22.106,-0.765
22.108,-0.775
22.111,-0.740
22.114,-0.715
22.117,-0.685
22.119,-0.630
22.122,-0.610
22.125,-0.625
22.128,-0.645
22.131,-0.635
22.133,-0.630
22.136,-0.625
22.139,-0.630
22.142,-0.635
22.144,-0.650
22.147,-0.640
22.150,-0.610
22.153,-0.600
22.156,-0.595
22.158,-0.605
22.161,-0.625
22.164,-0.615
22.167,-0.595
22.169,-0.580
22.172,-0.600
22.175,-0.590
22.178,-0.590
22.181,-0.575
22.183,-0.555
22.186,-0.545
22.189,-0.540
22.192,-0.545
22.194,-0.545
22.197,-0.535
22.200,-0.515
22.203,-0.500
22.206,-0.505
22.208,-0.510
22.211,-0.515
22.214,-0.485
22.217,-0.470
22.219,-0.470
22.222,-0.460
22.225,-0.445
22.228,-0.450
22.231,-0.425
22.233,-0.395
22.236,-0.365
22.239,-0.365
22.242,-0.375
22.244,-0.380
22.247,-0.360
22.250,-0.325
22.253,-0.305
22.256,-0.295
22.258,-0.295
22.261,-0.285
22.264,-0.250
22.267,-0.230
22.269,-0.195
22.272,-0.200
22.275,-0.210
22.278,-0.195
22.281,-0.170
22.283,-0.145
22.286,-0.125
22.289,-0.110
22.292,-0.115
22.294,-0.115
22.297,-0.085
22.300,-0.070
22.303,-0.060
22.306,-0.065
22.308,-0.090
22.311,-0.075
22.314,-0.060
22.317,-0.020
22.319,-0.010
22.322,-0.010
22.325,-0.035
22.328,-0.060
22.331,-0.035
22.333,0.005
22.336,0.010
22.339,-0.010
22.342,-0.025
22.344,-0.035
22.347,-0.030
22.350,-0.040
22.353,-0.040
22.356,-0.065
22.358,-0.095
22.361,-0.120
22.364,-0.115
22.367,-0.115
22.369,-0.125
22.372,-0.155
22.375,-0.200
22.378,-0.210
22.381,-0.190
22.383,-0.185
22.386,-0.195
22.389,-0.215
22.392,-0.240
22.394,-0.260
22.397,-0.260
22.400,-0.245
22.403,-0.240
22.406,-0.200
22.408,-0.190
22.411,-0.190
22.414,-0.190
22.417,-0.195
22.419,-0.210
22.422,-0.215
22.425,-0.210
22.428,-0.225
22.431,-0.225
22.433,-0.230
22.436,-0.230
22.439,-0.245
22.442,-0.255
22.444,-0.260
22.447,-0.240
22.450,-0.210
22.453,-0.200
22.456,-0.200
22.458,-0.220
22.461,-0.215
22.464,-0.215
22.467,-0.200
22.469,-0.195
22.472,-0.190
22.475,-0.190
22.478,-0.190
22.481,-0.175
22.483,-0.150
22.486,-0.110
22.489,-0.100
22.492,-0.130
22.494,-0.140
22.497,-0.140
22.500,-0.120
22.503,-0.120
22.506,-0.140
22.508,-0.155
22.511,-0.155
22.514,-0.150
22.517,-0.165
22.519,-0.175
22.522,-0.195
22.525,-0.225
22.528,-0.260
22.531,-0.265
22.533,-0.245
22.536,-0.250
22.539,-0.235
22.542,-0.240
22.544,-0.240
22.547,-0.255
22.550,-0.235
22.553,-0.235
22.556,-0.235
22.558,-0.220
22.561,-0.235
22.564,-0.220
22.567,-0.205
22.569,-0.195
22.572,-0.190
22.575,-0.195
22.578,-0.180
22.581,-0.175
22.583,-0.150
22.586,-0.150
22.589,-0.140
22.592,-0.130
22.594,-0.135
22.597,-0.125
22.600,-0.130
22.603,-0.125
22.606,-0.065
22.608,0.035
22.611,0.175
22.614,0.370
22.617,0.605
22.619,0.885
22.622,1.175
22.625,1.460
22.628,1.735
22.631,1.950
22.633,1.935
22.636,1.650
22.639,1.200
22.642,0.740
22.644,0.345
22.647,0.110
22.650,0.030
22.653,0.000
22.656,-0.015
22.658,-0.050
22.661,-0.060
22.664,-0.050
22.667,-0.035
22.669,-0.035
22.672,-0.060
22.675,-0.070
22.678,-0.085
22.681,-0.100
22.683,-0.100
22.686,-0.120
22.689,-0.130
22.692,-0.145
22.694,-0.130
22.697,-0.115
22.700,-0.090
22.703,-0.100
22.706,-0.105
22.708,-0.130
22.711,-0.125
22.714,-0.100
22.717,-0.085
22.719,-0.080
22.722,-0.110
22.725,-0.120
22.728,-0.135
22.731,-0.130
22.733,-0.100
22.736,-0.075
22.739,-0.060
22.742,-0.070
22.744,-0.070
22.747,-0.070
22.750,-0.065
22.753,-0.055
22.756,-0.045
22.758,-0.050
22.761,-0.070
22.764,-0.065
22.767,-0.040
22.769,-0.020
22.772,-0.015
22.775,-0.035
22.778,-0.050
22.781,-0.040
22.783,-0.020
22.786,0.000
22.789,0.020
22.792,0.005
22.794,0.015
22.797,0.015
22.800,0.040
22.803,0.055
22.806,0.050
22.808,0.040
22.811,0.060
22.814,0.085
22.817,0.120
22.819,0.130
22.822,0.125
22.825,0.105
22.828,0.105
22.831,0.125
22.833,0.150
22.836,0.180
22.839,0.185
22.842,0.180
22.844,0.195
22.847,0.220
22.850,0.250
22.853,0.260
22.856,0.245
22.858,0.235
22.861,0.255
22.864,0.295
22.867,0.320
22.869,0.320
22.872,0.310
22.875,0.300
22.878,0.305
22.881,0.295
22.883,0.285
22.886,0.295
22.889,0.295
22.892,0.280
22.894,0.265
22.897,0.265
22.900,0.280
22.903,0.280
22.906,0.285
22.908,0.280
22.911,0.260
22.914,0.255
22.917,0.255
22.919,0.270
22.922,0.290
22.925,0.280
22.928,0.250
22.931,0.230
22.933,0.245
22.936,0.265
22.939,0.285
22.942,0.270
22.944,0.265
22.947,0.265
22.950,0.265
22.953,0.265
22.956,0.260
22.958,0.245
22.961,0.240
22.964,0.240
22.967,0.275
22.969,0.295
22.972,0.280
22.975,0.255
22.978,0.255
22.981,0.290
22.983,0.295
22.986,0.305
22.989,0.290
22.992,0.275
22.994,0.280
22.997,0.310
23.000,0.335
23.003,0.365
23.006,0.370
23.008,0.355
23.011,0.365
23.014,0.390
23.017,0.435
23.019,0.455
23.022,0.460
23.025,0.445
23.028,0.440
23.031,0.455
23.033,0.490
23.036,0.520
23.039,0.500
23.042,0.500
23.044,0.515
23.047,0.540
23.050,0.580
23.053,0.645
23.056,0.660
23.058,0.670
23.061,0.710
23.064,0.780
23.067,0.880
23.069,0.965
23.072,1.030
23.075,1.070
23.078,1.155
23.081,1.225
23.083,1.330
23.086,1.450
23.089,1.580
23.092,1.670
23.094,1.760
23.097,1.880
23.100,1.995
23.103,2.050
23.106,2.040
23.108,1.985
23.111,1.895
23.114,1.810
23.117,1.725
23.119,1.635
23.122,1.545
23.125,1.445
23.128,1.360
23.131,1.295
23.133,1.265
23.136,1.210
23.139,1.150
23.142,1.075
23.144,1.050
23.147,1.045
23.150,1.070
23.153,1.055
23.156,1.015
23.158,0.925
23.161,0.855
23.164,0.770
23.167,0.660
23.169,0.510
23.172,0.340
23.175,0.210
23.178,0.100
23.181,0.035
23.183,0.015
23.186,-0.020
23.189,-0.050
23.192,-0.090
23.194,-0.115
23.197,-0.115
23.200,-0.120
23.203,-0.130
23.206,-0.150
23.208,-0.175
23.211,-0.170
23.214,-0.185
23.217,-0.190
23.219,-0.180
23.222,-0.190
23.225,-0.205
23.228,-0.235
23.231,-0.225
23.233,-0.220
23.236,-0.230
23.239,-0.240
23.242,-0.270
23.244,-0.310
23.247,-0.320
23.250,-0.315
23.253,-0.330
23.256,-0.340
23.258,-0.385
23.261,-0.420
23.264,-0.430
23.267,-0.430
23.269,-0.420
23.272,-0.430
23.275,-0.460
23.278,-0.490
23.281,-0.495
23.283,-0.500
23.286,-0.485
23.289,-0.495
23.292,-0.515
23.294,-0.540
23.297,-0.530
23.300,-0.515
23.303,-0.505
23.306,-0.525
23.308,-0.535
23.311,-0.540
23.314,-0.505
23.317,-0.495
23.319,-0.485
23.322,-0.470
23.325,-0.460
23.328,-0.445
23.331,-0.415
23.333,-0.370
23.336,-0.345
23.339,-0.310
23.342,-0.305
23.344,-0.270
23.347,-0.210
23.350,-0.140
23.353,-0.080
23.356,-0.040
23.358,-0.015
23.361,0.010
23.364,0.070
23.367,0.145
23.369,0.195
23.372,0.245
23.375,0.270
23.378,0.305
23.381,0.340
23.383,0.400
23.386,0.430
23.389,0.440
23.392,0.420
23.394,0.455
23.397,0.475
23.400,0.515
23.403,0.520
23.406,0.515
23.408,0.490
23.411,0.480
23.414,0.485
23.417,0.490
23.419,0.505
23.422,0.490
23.425,0.465
23.428,0.450
23.431,0.460
23.433,0.465
23.436,0.470
23.439,0.470
23.442,0.475
23.444,0.470
23.447,0.470
23.450,0.490
23.453,0.500
23.456,0.490
23.458,0.475
23.461,0.450
23.464,0.485
23.467,0.505
23.469,0.515
23.472,0.505
23.475,0.490
23.478,0.495
23.481,0.520
23.483,0.530
23.486,0.520
23.489,0.520
23.492,0.510
23.494,0.500
23.497,0.505
23.500,0.515
23.503,0.535
23.506,0.530
23.508,0.505
23.511,0.505
23.514,0.520
23.517,0.520
23.519,0.520
23.522,0.515
23.525,0.510
23.528,0.510
23.531,0.520
23.533,0.545
23.536,0.560
23.539,0.560
23.542,0.550
23.544,0.545
23.547,0.585
23.550,0.605
23.553,0.625
23.556,0.615
23.558,0.585
23.561,0.565
23.564,0.560
23.567,0.565
23.569,0.560
23.572,0.540
23.575,0.510
23.578,0.485
23.581,0.455
23.583,0.470
23.586,0.465
23.589,0.450
23.592,0.480
23.594,0.480
23.597,0.495
23.600,0.520
23.603,0.525
23.606,0.515
23.608,0.495
23.611,0.490
23.614,0.495
23.617,0.515
23.619,0.525
23.622,0.520
23.625,0.505
23.628,0.500
23.631,0.510
23.633,0.535
23.636,0.545
23.639,0.525
23.642,0.535
23.644,0.525
23.647,0.530
23.650,0.560
23.653,0.565
23.656,0.555
23.658,0.550
23.661,0.540
23.664,0.535
23.667,0.530
23.669,0.560
23.672,0.625
23.675,0.735
23.678,0.885
23.681,1.065
23.683,1.295
23.686,1.520
23.689,1.730
23.692,1.945
23.694,2.105
23.697,2.155
23.700,1.985
23.703,1.660
23.706,1.275
23.708,0.930
23.711,0.675
23.714,0.545
23.717,0.530
23.719,0.535
23.722,0.505
23.725,0.485
23.728,0.520
23.731,0.560
23.733,0.585
23.736,0.570
23.739,0.550
23.742,0.525
23.744,0.520
23.747,0.530
23.750,0.540
23.753,0.540
23.756,0.535
23.758,0.530
23.761,0.515
23.764,0.540
23.767,0.565
23.769,0.565
23.772,0.570
23.775,0.570
23.778,0.570
23.781,0.570
23.783,0.580
23.786,0.575
23.789,0.575
23.792,0.580
23.794,0.575
23.797,0.580
23.800,0.595
23.803,0.600
23.806,0.600
23.808,0.590
23.811,0.570
23.814,0.575
23.817,0.575
23.819,0.585
23.822,0.580
23.825,0.570
23.828,0.580
23.831,0.600
23.833,0.605
23.836,0.585
23.839,0.585
23.842,0.580
23.844,0.600
23.847,0.605
23.850,0.630
23.853,0.625
23.856,0.635
23.858,0.615
23.861,0.610
23.864,0.630
23.867,0.655
23.869,0.660
23.872,0.670
23.875,0.650
23.878,0.655
23.881,0.670
